Timestamp,speed_over_ground,Longitude,Latitude,engine_fuel_rate
2023-01-30 23:15:15,11.31,79.156213,6.079077,56.07
2023-01-30 23:15:16,11.61,79.285501,6.65165,57.82
2023-01-30 23:15:17,11.94,79.414801,7.224218,59.74
2023-01-30 23:15:18,12.08,79.544092,7.796785,60.53
2023-01-30 23:15:19,11.76,79.673382,8.369359,58.56
2023-01-30 23:15:20,11.69,79.802676,8.941926,58.09
2023-01-30 23:15:21,12.44,79.931973,9.514493,62.53
2023-01-30 23:15:22,12.64,80.061272,10.087061,63.68
2023-01-30 23:15:23,12.24,80.190566,10.659627,61.23
2023-01-30 23:15:24,11.94,80.319861,11.2322,59.37
2023-01-30 23:15:25,12.09,80.449152,11.804766,60.22
2023-01-30 23:15:26,11.89,80.578446,12.377335,58.97
2023-01-30 23:15:27,12.84,80.707737,12.949904,64.61
2023-01-30 23:15:28,12.09,80.837033,13.522467,60.07
2023-01-30 23:15:29,12.61,80.966328,14.09504,63.13
2023-01-30 23:15:30,12.36,81.095619,14.667602,61.57
2023-01-30 23:15:31,12.69,81.224915,15.240172,63.5
2023-01-30 23:15:32,12.84,81.354213,15.81274,64.35
2023-01-30 23:15:33,13.07,81.483508,16.385315,65.68
2023-01-30 23:15:34,12.5,81.612805,16.957882,62.21
2023-01-30 23:15:35,12.36,81.742099,17.530449,61.31
2023-01-30 23:15:36,12.54,81.87139,18.103017,62.34
2023-01-30 23:15:37,13.35,82.000682,18.675584,67.15
2023-01-30 23:15:38,13.38,82.129979,19.248156,67.27
2023-01-30 23:15:39,13.16,82.259274,19.82072,65.9
2023-01-30 23:15:40,13.21,82.388562,20.393287,66.15
2023-01-30 23:15:41,13.33,82.517859,20.965853,66.82
2023-01-30 23:15:42,12.89,82.647158,21.538427,64.13
2023-01-30 23:15:43,13.68,82.776447,22.110995,68.81
2023-01-30 23:15:44,13.24,82.905744,22.68356,66.12
2023-01-30 23:15:45,13.26,,23.256125,66.18
2023-01-30 23:15:46,13.45,83.164328,23.828701,67.27
2023-01-30 23:15:47,13.03,83.293624,24.401261,64.7
2023-01-30 23:15:48,13.2,83.422918,24.973836,65.67
2023-01-30 23:15:49,13.82,83.552209,25.546407,
2023-01-30 23:15:50,13.22,83.681504,26.11897,65.68
2023-01-30 23:15:51,13.8,83.810806,26.691536,69.1
2023-01-30 23:15:53,13.69,84.069391,27.836679,68.34
2023-01-30 23:15:54,13.64,84.198683,28.409244,67.99
2023-01-30 23:15:56,14.18,84.457272,29.554376,71.12
2023-01-30 23:15:57,13.81,84.586568,30.126949,68.85
2023-01-30 23:15:58,14.13,84.715866,30.699519,
2023-01-30 23:15:59,14.09,84.84516,31.272089,70.43
2023-01-30 23:16:00,14.33,84.974448,31.84465,71.81
2023-01-30 23:16:01,14.66,85.103748,32.417225,73.74
2023-01-30 23:16:02,14.51,85.233039,32.98979,72.78
2023-01-30 23:16:03,14.04,85.362334,33.562357,69.91
2023-01-30 23:16:04,13.91,85.491624,34.134923,69.08
2023-01-30 23:16:05,14.19,85.620918,,70.71
2023-01-30 23:16:06,14.58,85.750219,35.28006,73.0
2023-01-30 23:16:07,14.09,85.879511,35.852629,70.0
2023-01-30 23:16:08,14.59,86.008804,36.425197,72.95
2023-01-30 23:16:09,14.74,86.138102,36.997772,73.8
2023-01-30 23:16:10,14.53,86.267396,37.570338,72.48
2023-01-30 23:16:11,15.02,86.396684,38.142907,75.37
2023-01-30 23:16:12,14.41,86.525983,38.71547,71.66
2023-01-30 23:16:13,14.43,86.655273,39.288042,71.73
2023-01-30 23:16:14,15.14,86.784573,39.86061,75.93
2023-01-30 23:16:15,14.96,86.913866,40.433181,74.8
2023-01-30 23:16:16,15.2,87.043164,41.00575,76.19
2023-01-30 23:16:17,15.0,87.172449,41.578309,74.93
2023-01-30 23:16:18,14.87,87.301743,,74.1
2023-01-30 23:16:19,15.49,87.43104,42.723446,77.77
2023-01-30 23:16:20,15.52,87.560334,43.296019,77.9
2023-01-30 23:16:21,15.47,87.689628,,77.54
2023-01-30 23:16:22,15.1,87.818929,44.441153,75.27
2023-01-30 23:16:23,15.47,87.948216,45.013722,77.44
2023-01-30 23:16:24,15.3,88.077511,45.586293,76.36
2023-01-30 23:16:25,15.08,88.20681,46.158858,74.99
2023-01-30 23:16:26,15.96,88.336101,46.731431,80.22
2023-01-30 23:16:28,16.1,88.594686,47.876561,80.95
2023-01-30 23:16:29,15.65,88.723984,48.449136,78.2
2023-01-30 23:16:30,15.44,88.853274,49.021699,76.89
2023-01-30 23:16:31,15.85,88.982569,49.594269,79.29
2023-01-30 23:16:32,16.23,89.111871,50.16684,81.52
2023-01-30 23:16:33,16.15,89.241158,50.739405,80.98
2023-01-30 23:16:34,16.27,89.370456,51.31197,81.66
2023-01-30 23:16:35,16.18,89.499749,51.884541,81.06
2023-01-30 23:16:36,16.26,89.629043,,81.49
2023-01-30 23:16:37,,89.758342,53.029681,82.7
2023-01-30 23:16:38,15.93,89.887628,53.602249,79.4
2023-01-30 23:16:39,16.22,90.016929,54.174817,81.09
